Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_route,radio,Voie d'administration,"1, Oral | 2, Sous-cutané |3, Inhalé |4, IV | 5, Topique | 99, Inconnu | 88, Autre",,,,,[medi_medtype]='8' or [medi_medtype]='10' or [medi_medtype]='3'  or [medi_medtype]='1'  or [medi_medtype]='7' or [medi_medtype]='13' or  [medi_medtype_otherl2]='8' or [medi_medtype_otherl2]='10' or [medi_medtype_otherl2]='3'  or [medi_medtype_otherl2]='1'  or [medi_medtype_otherl2]='7' or [medi_medtype_otherl2]='13',,Il s'agit de la voie d'administration du médicament.,Sélectionnez l'option la plus appropriée qui correspond à la voie d'administration du médicament.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_route_oth,text,Précisez autre voie,,,,,,[medi_route]='88',,Il s'agit de la voie d'administration du médicament.,"Si « Autre », indiquez la voie d'administration du médicament.",,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Enregistrez les médicaments administrés ou prescrits du jour de la présentation au jour de la sortie/du résultat (un formulaire par médicament).,medi_localanest,radio,Anesthésique local,"1, lidocaïne | 2, bupivacaïne | 3, Ropivacaïne | 88, autre",,,,,[medi_medtype] ='17',,,,,,,,,,,,1.0,,,,,,,,,,,
médicament,MÉDICAMENTS : Enregistrez les médicaments administrés ou prescrits du jour de la présentation au jour de la sortie/du résultat (un formulaire par médicament).,medi_localanest_other,text,Préciser autre Anesthésique local,,,,,,[medi_localanest]='88',,,,,,,,,,,,1.0,,,,,,,,,,,
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_medstartdate,date_dmy,Date de début du traitement / première dose,,date_dmy,,today,,[medi_treat]='1',,Il s'agit de la date à laquelle le médicament a été commencé / la première dose a été administrée.,Entrez la date au format JJ/MM/AAAA.,,,"C5236155, Date of First Dose",,treatment,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_medongoing,radio,Traitement en cours ?,"1, Oui | 2, Non | 99, Inconnu",,,,,[medi_treat]='1',,Il s'agit du traitement en cours avec des médicaments utilisés pour traiter la maladie causée par l'agent pathogène concerné.,Indiquez s'il existe un traitement en cours avec des médicaments utilisés pour traiter la maladie causée par l'agent pathogène d'intérêt.,,,,,,,,,1.0,,,,,,,,,,,
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_medenddate,date_dmy,Date de fin du traitement / dernière dose,,date_dmy,,today,,[medi_treat]='1',,Il s'agit de la date à laquelle le médicament a été arrêté / la dernière dose a été administrée. ,Entrez la date au format JJ/MM/AAAA.,,,"C1762893, Date last dose",,treatment,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_numdays,number,Nombre total de jours de traitement,,number,0.0,,,[medi_treat]='1',,Il s'agit du nombre total de jours pendant lesquels une dose a été administrée ou prescrite à la sortie de l'hôpital.,Indiquez le nombre total de jours pendant lesquels une dose a été administrée ou prescrite à la sortie de l'hôpital.,,,"C5786895, Treatment Duration in Days",,treatment,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_stopreason,radio,Raisons de l'arrêt du traitement,"1, Améliorations | 2, Détérioration | 3, Décès | 4, Autres événements indésirables | 99, Inconnu | 88, Autre",,,,,[medi_medongoing] = '2',,Il s'agit de la raison pour laquelle le traitement a été arrêté.,Sélectionnez l'option la plus appropriée correspondant à la raison de l'arrêt du traitement.,,,,,,,,,,,,,,,,,,,,
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_stopreason_oth,text,Veuillez préciser autre raison,,,,,,[medi_stopreason] = '88',,Il s'agit de la raison pour laquelle le traitement a été arrêté.,"Si « Autre », veuillez préciser la raison de l'arrêt du traitement.",,,,,,,,,,,,,,,,,,,,
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_frequency,text,Fréquence,,,,,,[medi_treat]='1',,"Il s'agit de la fréquence d'administration du médicament spécifié au cours d'une période de 24 heures (de 00 h 00 à 24 h 00). Par exemple : « toutes les 4 heures », « deux fois par jour », etc.","Indiquez la fréquence d'administration du médicament spécifié au cours d'une période de 24 heures (de 00 h 00 à 24 h 00). Exemples : « toutes les 4 heures », « deux fois par jour », etc.",,,,,treatment,,1.0,,,,,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_dose,number,Dose,,number,0.0,,,[medi_treat]='1',,"Il s'agit de la posologie du médicament administré à tout moment pendant l'hospitalisation du patient dans l'établissement clinique (hôpital), y compris aux urgences, et prescrit à la sortie.","Indiquez la dose sans préciser les unités, car celles-ci sont demandées dans la question suivante.",,,,,treatment,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_units,dropdown,Unités,,,,,,[medi_treat]='1',,"Il s'agit de la posologie du médicament administré à tout moment pendant l'hospitalisation du patient dans l'établissement clinique (hôpital), y compris aux urgences, et prescrit à la sortie.",Indiquez les unités de dosage.,,,,,treatment,,,,,1.0,1.0,,1.0,,,,,,,
médicament,MÉDICAMENTS : Enregistrez les médicaments administrés ou prescrits du jour de la présentation au jour de la sortie/du résultat (un formulaire par médicament).,medi_units_oth,text,Unités (autres),,,,,,[medi_units]='88',,"Il s'agit de la posologie du médicament administré à tout moment lors de l'admission du patient dans l'établissement clinique (hôpital), y compris aux urgences, et prescrit à la sortie.",Écrivez les unités de dosage.,,,,,treatment,,,,,1.0,1.0,,,,,,,,,
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_numdoses,number,Nombre total de doses (nombre de fois où le médicament a été injecté / avalé / perfusé / inséré / appliqué / inhalé),,number,0.0,,,[medi_treat]='1',,"Il s'agit du nombre total de doses du médicament administrées à tout moment pendant l'admission du patient dans l'établissement clinique (hôpital), y compris aux urgences, et prescrites à la sortie.","Indiquez le nombre total de doses du médicament. Si le même médicament a été administré par différentes voies, indiquez le nombre total de doses pour toutes les voies d'administration (injecté / avalé / perfusé / inséré / appliqué / inhalé).",,,,,treatment,,,,,1.0,1.0,,1.0,,,,,,,
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_offlab,radio,S'agissait-il d'une utilisation hors AMM ou d'une utilisation compassionnelle du médicament ?,"1, Oui | 0, Non | 99, Inconnu",,,,,,,Il s'agit de la pratique consistant à prescrire ou à utiliser un médicament ou un vaccin pour une indication qui n'est pas spécifiée dans l'autorisation nationale de mise sur le marché.,Sélectionnez « Oui » si ce médicament a été utilisé pour une indication qui n'est pas spécifiée dans l'autorisation nationale de mise sur le marché.,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0
médicament,MÉDICAMENTS : Consigner les médicaments administrés ou prescrits entre le jour de la présentation et le jour du congé ou de l'issue (un formulaire par médicament).,medi_offlab_spec1,text,Précisez l'utilisation hors AMM ou compassionnelle du médicament,,,,,,[medi_offlab]='1',,Il s'agit de la pratique consistant à prescrire ou à utiliser un médicament ou un vaccin pour une indication qui n'est pas spécifiée dans l'autorisation nationale de mise sur le marché.,Précisez le médicament qui a été utilisé pour une indication non spécifiée dans l'autorisation réglementaire nationale.,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_collectiondate,date_dmy,Date du prélèvement,,date_dmy,,today,,,,Il s'agit de la date de prélèvement d'un échantillon clinique à des fins de recherche de pathogènes.,Indiquez la date à laquelle les échantillons ont été prélevés. Celle-ci peut être différente de la date à laquelle les résultats sont communiqués. Utilisez le format JJ/MM/AAAA.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_biospecimentype,user_list,Type de biospecimen,,,,,pathogens_SampleType,,,Il s'agit du type d'échantillon clinique prélevé à des fins de recherche de pathogènes. Un prélèvement nasal/nasopharyngé (NP) désigne le prélèvement de matériel biologique à l'intérieur des voies nasales/du nasopharynx. Un prélèvement de gorge désigne le prélèvement de matériel biologique à l'intérieur de la gorge/de l'oropharynx. Écouvillon nasal/NP + pharyngé combiné désigne le prélèvement à l'aide d'un écouvillon nasal/nasopharyngé (NP) et d'un écouvillon pharyngé. Les expectorations désignent les substances expectorées par les poumons et expulsées par la bouche. Le lavage broncho-alvéolaire (LBA) désigne le lavage des poumons à l'aide d'une solution saline ou d'agents mucolytiques à des fins diagnostiques ou thérapeutiques. L'aspiration endotrachéale (AET) désigne le prélèvement d'un échantillon à partir d'un tube endotrachéal. Un prélèvement oculaire désigne le prélèvement d'un échantillon biologique à la surface de l'œil. Un prélèvement sur lésion désigne le prélèvement d'un échantillon biologique sur une lésion cutanée ou muqueuse. Le sperme désigne la sécrétion des organes reproducteurs masculins lors de l'éjaculation. Les selles/prélèvement rectal désignent un échantillon biologique prélevé dans les matières fécales ou dans le rectum à l'aide d'un écouvillon.,Sélectionnez l'option la plus appropriée qui correspond au type d'échantillon clinique prélevé pour le test de dépistage de l'agent pathogène.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_pathtested,user_list,Agent pathogène testé / détecté,,,,,pathogens_All,,,Il s'agit du ou des agents pathogènes recherchés à l'aide de l'échantillon biologique.,Indiquez le ou les agents pathogènes qui ont été testés à l'aide de l'échantillon biologique. ,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_labtestmethod,radio,Méthode de test en laboratoire,"1, PCR | 2, IgG | 3, Culture | 4, IgM | 6, RDT | 5, Détection d'antigènes | 99, Inconnu",,,,,,,Il s'agit de la méthode de laboratoire utilisée pour rechercher l'agent pathogène. ,Sélectionnez l'option la plus appropriée qui correspond à la méthode de laboratoire utilisée pour tester la présence de l'agent pathogène.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_marker,checkbox,Marqueur de laboratoire,"1, NS1 Ag | 2, IgG | 3, IgM | 4, Charge virale / sérotype | 5, Sans objet | 99, Inconnu",,,,,,,Il s'agit du marqueur de laboratoire utilisé pour détecter l'agent pathogène.,Sélectionnez la seule option la plus appropriée qui représente le marqueur de laboratoire utilisé pour tester l'agent pathogène.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0
pathogène_testing,TESTS DE PATHOGÈNES : Résultats de tous les types de tests d’échantillons et de pathogènes,test_naat,radio,Sous-type TAAN,"1, RT-PCR| 2, LAMPE | 3, TMA/TMP | 88, autre | 99, Inconnu",,,,,[test_labtestmethod]='1' or [test_labtestmethod]='8',,,,,,,,,,,,,,,,1.0,,,,,,,
pathogène_testing,TESTS DE PATHOGÈNES : Résultats de tous les types de tests d’échantillons et de pathogènes,test_naat_other,text,Spécifier un autre sous-type NAAT,,,,,,[test_naat]='88',,,,,,,,,,,,,,,,1.0,,,,,,,
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_result,radio,Résultat du test de dépistage de l'agent pathogène,"1, Détecté | 0, Non détecté | 2, Équivoque | 99, Inconnu",,,,,,,Il s'agit des résultats obtenus pour le ou les agents pathogènes recherchés à l'aide de l'échantillon biologique.,Sélectionnez l'option la plus appropriée qui correspond aux résultats obtenus pour le ou les agents pathogènes recherchés à partir de l'échantillon biologique.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_denguetyp,radio,Type de virus de la dengue,"1, DENV1 | 2, DENV2 | 3, DENV3 | 4, DENV4",,,,,[test_labtestmethod] = '1' and [test_pathtested]='96',,"Il s'agit du sérotype de l'espèce virale du virus de la dengue, qui est un virus à ARN simple brin de polarité positive de la famille des Flaviviridae et du genre Flavivirus, détecté à l'aide du test PCR.",Sélectionnez la seule option la plus appropriée qui représente le sérotype de l'espèce virale du virus de la dengue détectée à l'aide du test PCR.,SNOMED,"60588009, Dengue virus, type 1 (organism) | 41328007, Dengue virus, type 2 (organism) | 8467002, Dengue virus, type 3 (organism) | 36700002, Dengue virus, type 4 (organism)",,,,,,1.0,,,,,1.0,,,,,,,1.0
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_fluresist,radio,Si l'agent pathogène détecté est le virus de la grippe : résistance à l'oseltamivir identifiée,"1, Oui | 0, Non | 3, Non testé | 99, Inconnu",,,,,[test_pathtested]='183' or  [test_pathtested]='184' or  [test_pathtested]='185' or  [test_pathtested]='186' or  [test_pathtested]='187' or  [test_pathtested]='188' or  [test_pathtested]='189' or  [test_pathtested]='190',,Fait référence à l'identification de la résistance à l'oseltamivir.,Indiquez « Oui » si une résistance à l'oseltamivir a été identifiée. ,,,,,,,,,,,,1.0,1.0,,,,,,,
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_ctvalue,number,Valeur du seuil de cycle (CT),,number,10.0,50,,[test_result]='1' and [test_labtestmethod]='1',,Il s'agit du seuil de cycle (CT) pour la détection d'acide nucléique dans un échantillon à l'aide de la réaction en chaîne par polymérase en temps réel.,Indiquez la valeur CT.,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
pathogènes,TESTS PATHOGÈNES : Résultats de tous les types de tests d'échantillons et de tests pathogènes,test_vload,number,Charge virale (copies/mL),,number,,,,[test_result]='1' and [test_labtestmethod]='1',,Il s'agit de la quantité de virus présente dans un volume donné de liquide.,Indiquez la charge virale. ,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0
